"Date","stock_id","Open","High","Low","Volume","Close"
2018-08-24,20,34,36.150002,33.93,102716300,35.639999
2018-08-31,1,226.509995,229.669998,221.300003,138353200,223.100006
2018-08-31,2,24.889999,29.940001,24.719999,659039600,27.84
2018-08-31,3,2007,2050.5,1935.209961,25634800,1958.310059
2018-08-31,4,480,482.429993,471.25,2903500,481.049988
2018-08-31,5,12.66,12.66,11.94,27490000,12.3
2018-08-31,6,53.156147,53.765228,52.286823,10617700,53.250278
2018-08-31,7,238.940002,239.449997,233.880005,8792400,234.520004
2018-08-31,8,130.800003,138.179993,130.779999,8331600,132.300003
2018-08-31,9,172.050003,173.100006,167.350006,1578900,168.800003
2018-08-31,10,61.790001,66.300003,61.68,13698600,65.110001
2018-08-31,11,107.779999,110.779999,107.690002,16491600,109.379997
2018-08-31,12,111.690002,112.779999,107.510002,102207300,108.739998
2018-08-31,13,66.129997,69.760002,64.169998,9045200,66
2018-08-31,14,45.009998,45.25,42.689999,1607500,43.049999
2018-08-31,15,47.080002,48.689999,45.09,38581800,45.529999
2018-08-31,16,6.4,6.4,5.55,63900,5.7
2018-08-31,17,125.559998,130,120.470001,8022800,123.43
2018-08-31,18,53.759998,54.549999,50.310001,6065700,50.630001
2018-08-31,19,302,305.309998,277.179993,28927200,280.950012
2018-08-31,20,35.57,35.720001,30.620001,104716200,30.809999
2018-09-07,1,221.850006,228.350006,216.470001,203870400,226.410004
2018-09-07,2,26.959999,34.139999,26.799999,947541700,30.48
2018-09-07,3,1938.709961,2008.76001,1917,22506500,1989.869995
2018-09-07,4,474.76001,497.869995,468.170013,2919900,495.940002
2018-09-07,5,12.32,12.54,11.83,23165200,12.28
2018-09-07,6,53.194904,53.588039,52.646732,8855900,53.30011
2018-09-07,7,235.050003,235.639999,227.300003,13201700,228.330002
2018-09-07,8,131.800003,133.899994,130.179993,8212600,133.839996
2018-09-07,9,167.839996,168.300003,161.149994,2042400,165.190002
2018-09-07,10,64.970001,66.330002,64.519997,8836600,65.480003
2018-09-07,11,108.989998,114.540001,108.82,26166400,112.75
2018-09-07,12,108.230003,113.730003,107.230003,112475000,112.910004
2018-09-07,13,65.57,66.949997,60.689999,8320200,61.900002
2018-09-07,14,43.119999,44.540001,43.119999,1071800,43.599998
2018-09-07,15,45.07,46.630001,45.040001,26842300,46.52
2018-09-07,16,5.6,6.1,5.6,21400,5.75
2018-09-07,17,123.300003,129.229996,121.360001,7667000,125.25
2018-09-07,18,50.330002,52,49.48,7816500,50.040001
2018-09-07,19,260.100006,295,252.25,62301100,289.459991
2018-09-07,20,30.309999,31.440001,29.25,113657800,30.389999
2018-09-14,1,225.75,226.839996,215.300003,154498700,220.029999
2018-09-14,2,31.43,33.369999,30.51,822250100,31.18
2018-09-14,3,1992.930054,1993.650024,1887.410034,22172600,1944.300049
2018-09-14,4,497.23999,497.23999,477.299988,2618900,480.100006
2018-09-14,5,12.3,13.03,11.86,37168800,13.01
2018-09-14,6,53.488373,54.82835,53.205978,15459000,54.623478
2018-09-14,7,229.080002,238.509995,226.570007,12864700,237.399994
2018-09-14,8,134.089996,134.729996,131.619995,7549600,132.699997
2018-09-14,9,165.199997,165.350006,160.149994,2407700,164.360001
2018-09-14,10,65.580002,65.580002,60.720001,10329100,61.029999
2018-09-14,11,113.260002,116.860001,112.160004,22765300,116.699997
2018-09-14,12,113.360001,113.800003,111.040001,107472600,113.57
2018-09-14,13,61.599998,61.900002,55.59,9772400,58.439999
2018-09-14,14,42.709999,46.849998,42.259998,2189100,46.150002
2018-09-14,15,46.709999,47.27,46.209999,24976500,46.919998
2018-09-14,16,5.75,6.35,5.7,30100,6.25
2018-09-14,17,125.959999,126.949997,113.730003,11412300,115.660004
2018-09-14,18,50.049999,51.639999,49.080002,9085500,49.599998
2018-09-14,19,288.76001,305.980011,275.5,45845000,298.329987
2018-09-14,20,30.450001,30.77,28.43,91325300,29.85
2018-09-21,1,220.779999,226.440002,216.630005,202660400,224.949997
2018-09-21,2,31.190001,33.599998,30.91,533977400,32.59
2018-09-21,3,1954.219971,2016.160034,1865,24250900,2012.97998
2018-09-21,4,480.480011,480.880005,458.079987,2957900,465.399994
2018-09-21,5,12.99,13.16,12.45,48491700,12.55
